#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
biogrid:5224	biogrid:20464	-	-	entrez gene/locuslink:819889|entrez gene/locuslink:RPM1|entrez gene/locuslink:AT3G07040|entrez gene/locuslink:DISEASE RESISTANCE PROTEIN RPM1|entrez gene/locuslink:RESISTANCE TO P. SYRINGAE PV MACULICOLA 1|entrez gene/locuslink:RESISTANCE TO PSEUDOMONAS SYRINGAE 3|entrez gene/locuslink:RPS3	entrez gene/locuslink:835219|entrez gene/locuslink:RIN3|entrez gene/locuslink:AT5G51450|entrez gene/locuslink:MFG13.16|entrez gene/locuslink:MFG13_16|entrez gene/locuslink:RPM1 interacting protein 3	psi-mi:"MI:0096"(pull down)|psi-mi:"MI:0018"(two hybrid)	"Kawasaki T (2005)"	pubmed:16212605	taxid:3702	taxid:3702	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(biogrid)	biogrid:337119|biogrid:337113	-
biogrid:5224	biogrid:331	-	-	entrez gene/locuslink:819889|entrez gene/locuslink:RPM1|entrez gene/locuslink:AT3G07040|entrez gene/locuslink:DISEASE RESISTANCE PROTEIN RPM1|entrez gene/locuslink:RESISTANCE TO P. SYRINGAE PV MACULICOLA 1|entrez gene/locuslink:RESISTANCE TO PSEUDOMONAS SYRINGAE 3|entrez gene/locuslink:RPS3	entrez gene/locuslink:814930|entrez gene/locuslink:CR88|entrez gene/locuslink:AT2G04030|entrez gene/locuslink:AtHsp90.5|entrez gene/locuslink:EMB1956|entrez gene/locuslink:EMBRYO DEFECTIVE 1956|entrez gene/locuslink:F3C11.14|entrez gene/locuslink:F3C11_14|entrez gene/locuslink:HEAT SHOCK PROTEIN 88.1|entrez gene/locuslink:HEAT SHOCK PROTEIN 90.5|entrez gene/locuslink:HSP90.5|entrez gene/locuslink:Hsp88.1	psi-mi:"MI:0004"(affinity chromatography technology)	"Hubert DA (2003)"	pubmed:14592967	taxid:3702	taxid:3702	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(biogrid)	biogrid:331607	-
biogrid:5224	biogrid:19925	-	-	entrez gene/locuslink:819889|entrez gene/locuslink:RPM1|entrez gene/locuslink:AT3G07040|entrez gene/locuslink:DISEASE RESISTANCE PROTEIN RPM1|entrez gene/locuslink:RESISTANCE TO P. SYRINGAE PV MACULICOLA 1|entrez gene/locuslink:RESISTANCE TO PSEUDOMONAS SYRINGAE 3|entrez gene/locuslink:RPS3	entrez gene/locuslink:834676|entrez gene/locuslink:FLS2|entrez gene/locuslink:AT5G46330|entrez gene/locuslink:FLAGELLIN-SENSITIVE 2|entrez gene/locuslink:MPL12.13|entrez gene/locuslink:MPL12.8|entrez gene/locuslink:MPL12_13	psi-mi:"MI:0096"(pull down)	"Qi Y (2011)"	pubmed:21726371	taxid:3702	taxid:3702	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(biogrid)	biogrid:545349|biogrid:545347	-
biogrid:17568	biogrid:2913	-	-	entrez gene/locuslink:832293|entrez gene/locuslink:RIN1|entrez gene/locuslink:AT5G22330|entrez gene/locuslink:ATTIP49A|entrez gene/locuslink:MWD9.12|entrez gene/locuslink:MWD9_12|entrez gene/locuslink:RESISTANCE TO PSEUDOMONAS SYRINGAE PV MACULICOLA INTERACTOR 1	entrez gene/locuslink:817564|entrez gene/locuslink:AT2G30120|entrez gene/locuslink:T27E13.14|entrez gene/locuslink:T27E13_14	psi-mi:"MI:0018"(two hybrid)	"Choi K (2011)"	pubmed:21282526	taxid:3702	taxid:3702	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(biogrid)	biogrid:519057	-
biogrid:17568	biogrid:25219	-	-	entrez gene/locuslink:832293|entrez gene/locuslink:RIN1|entrez gene/locuslink:AT5G22330|entrez gene/locuslink:ATTIP49A|entrez gene/locuslink:MWD9.12|entrez gene/locuslink:MWD9_12|entrez gene/locuslink:RESISTANCE TO PSEUDOMONAS SYRINGAE PV MACULICOLA INTERACTOR 1	entrez gene/locuslink:839984|entrez gene/locuslink:SUF4|entrez gene/locuslink:AT1G30970|entrez gene/locuslink:F17F8.14|entrez gene/locuslink:suppressor of FRIGIDA4	psi-mi:"MI:0018"(two hybrid)	"Choi K (2011)"	pubmed:21282526	taxid:3702	taxid:3702	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(biogrid)	biogrid:519058	-
biogrid:17568	biogrid:3298	-	-	entrez gene/locuslink:832293|entrez gene/locuslink:RIN1|entrez gene/locuslink:AT5G22330|entrez gene/locuslink:ATTIP49A|entrez gene/locuslink:MWD9.12|entrez gene/locuslink:MWD9_12|entrez gene/locuslink:RESISTANCE TO PSEUDOMONAS SYRINGAE PV MACULICOLA INTERACTOR 1	entrez gene/locuslink:817951|entrez gene/locuslink:FES1|entrez gene/locuslink:AT2G33835|entrez gene/locuslink:FRIGIDA-ESSENTIAL 1	psi-mi:"MI:0018"(two hybrid)	"Choi K (2011)"	pubmed:21282526	taxid:3702	taxid:3702	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(biogrid)	biogrid:519059	-
biogrid:17568	biogrid:13335	-	-	entrez gene/locuslink:832293|entrez gene/locuslink:RIN1|entrez gene/locuslink:AT5G22330|entrez gene/locuslink:ATTIP49A|entrez gene/locuslink:MWD9.12|entrez gene/locuslink:MWD9_12|entrez gene/locuslink:RESISTANCE TO PSEUDOMONAS SYRINGAE PV MACULICOLA INTERACTOR 1	entrez gene/locuslink:828044|entrez gene/locuslink:FRI|entrez gene/locuslink:AT4G00650|entrez gene/locuslink:F6N23.25|entrez gene/locuslink:F6N23_25|entrez gene/locuslink:FLA|entrez gene/locuslink:FLOWERING LOCUS A|entrez gene/locuslink:FRIGIDA	psi-mi:"MI:0018"(two hybrid)	"Choi K (2011)"	pubmed:21282526	taxid:3702	taxid:3702	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(biogrid)	biogrid:519060	-
biogrid:11778	biogrid:5224	-	-	entrez gene/locuslink:826479|entrez gene/locuslink:GRF1|entrez gene/locuslink:AT4G09000|entrez gene/locuslink:GENERAL REGULATORY FACTOR1-G-BOX FACTOR 14-3-3 HOMOLOG ISOFORM CHI|entrez gene/locuslink:GF14 CHI|entrez gene/locuslink:general regulatory factor 1	entrez gene/locuslink:819889|entrez gene/locuslink:RPM1|entrez gene/locuslink:AT3G07040|entrez gene/locuslink:DISEASE RESISTANCE PROTEIN RPM1|entrez gene/locuslink:RESISTANCE TO P. SYRINGAE PV MACULICOLA 1|entrez gene/locuslink:RESISTANCE TO PSEUDOMONAS SYRINGAE 3|entrez gene/locuslink:RPS3	psi-mi:"MI:0004"(affinity chromatography technology)	"Shin R (2011)"	pubmed:21094157	taxid:3702	taxid:3702	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(biogrid)	biogrid:1114092	-
biogrid:5224	biogrid:7429	-	-	entrez gene/locuslink:819889|entrez gene/locuslink:RPM1|entrez gene/locuslink:AT3G07040|entrez gene/locuslink:DISEASE RESISTANCE PROTEIN RPM1|entrez gene/locuslink:RESISTANCE TO P. SYRINGAE PV MACULICOLA 1|entrez gene/locuslink:RESISTANCE TO PSEUDOMONAS SYRINGAE 3|entrez gene/locuslink:RPS3	entrez gene/locuslink:822098|entrez gene/locuslink:RIN4|entrez gene/locuslink:AT3G25070|entrez gene/locuslink:RPM1 interacting protein 4	psi-mi:"MI:0018"(two hybrid)	"Luo Y (2009)"	pubmed:19671880	taxid:3702	taxid:3702	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(biogrid)	biogrid:1106440	-
biogrid:23664	biogrid:17568	-	-	entrez gene/locuslink:838425|entrez gene/locuslink:ARP4|entrez gene/locuslink:AT1G18450|entrez gene/locuslink:ATARP4|entrez gene/locuslink:F15H18.8|entrez gene/locuslink:F15H18_8|entrez gene/locuslink:actin-related protein 4	entrez gene/locuslink:832293|entrez gene/locuslink:RIN1|entrez gene/locuslink:AT5G22330|entrez gene/locuslink:ATTIP49A|entrez gene/locuslink:MWD9.12|entrez gene/locuslink:MWD9_12|entrez gene/locuslink:RESISTANCE TO PSEUDOMONAS SYRINGAE PV MACULICOLA INTERACTOR 1	psi-mi:"MI:0004"(affinity chromatography technology)	"Bieluszewski T (2015)"	pubmed:25849764	taxid:3702	taxid:3702	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(biogrid)	biogrid:1517514	-
biogrid:4669	biogrid:17568	-	-	entrez gene/locuslink:819334|entrez gene/locuslink:AT2G47210|entrez gene/locuslink:T8I13.5	entrez gene/locuslink:832293|entrez gene/locuslink:RIN1|entrez gene/locuslink:AT5G22330|entrez gene/locuslink:ATTIP49A|entrez gene/locuslink:MWD9.12|entrez gene/locuslink:MWD9_12|entrez gene/locuslink:RESISTANCE TO PSEUDOMONAS SYRINGAE PV MACULICOLA INTERACTOR 1	psi-mi:"MI:0004"(affinity chromatography technology)	"Bieluszewski T (2015)"	pubmed:25849764	taxid:3702	taxid:3702	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(biogrid)	biogrid:1517546	-
biogrid:13680	biogrid:16493	-	-	entrez gene/locuslink:828391|entrez gene/locuslink:NYE1|entrez gene/locuslink:AT4G22920|entrez gene/locuslink:ATNYE1|entrez gene/locuslink:F7H19.100|entrez gene/locuslink:F7H19_100|entrez gene/locuslink:NON-YELLOWING 1	entrez gene/locuslink:831215|entrez gene/locuslink:PAO1|entrez gene/locuslink:AT5G13700|entrez gene/locuslink:APAO|entrez gene/locuslink:ATPAO1|entrez gene/locuslink:MSH12.17|entrez gene/locuslink:MSH12_17|entrez gene/locuslink:polyamine oxidase 1	psi-mi:"MI:0090"(protein complementation assay)	"Sakuraba Y (2012)"	pubmed:22366162	taxid:3702	taxid:3702	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0463"(biogrid)	biogrid:633173	-
biogrid:119994	biogrid:108607	-	-	entrez gene/locuslink:54498|entrez gene/locuslink:SMOX|entrez gene/locuslink:RP4-779E11.4|entrez gene/locuslink:C20orf16|entrez gene/locuslink:PAO|entrez gene/locuslink:PAO-1|entrez gene/locuslink:PAO1|entrez gene/locuslink:PAOH|entrez gene/locuslink:PAOH1|entrez gene/locuslink:SMO	entrez gene/locuslink:2318|entrez gene/locuslink:FLNC|entrez gene/locuslink:ABP-280|entrez gene/locuslink:ABP280A|entrez gene/locuslink:ABPA|entrez gene/locuslink:ABPL|entrez gene/locuslink:FLN2|entrez gene/locuslink:MFM5|entrez gene/locuslink:MPD4	psi-mi:"MI:0004"(affinity chromatography technology)	"Huttlin EL (2017)"	pubmed:28514442	taxid:9606	taxid:9606	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(biogrid)	biogrid:2269476	score:0.790853188
biogrid:119994	biogrid:113054	-	-	entrez gene/locuslink:54498|entrez gene/locuslink:SMOX|entrez gene/locuslink:RP4-779E11.4|entrez gene/locuslink:C20orf16|entrez gene/locuslink:PAO|entrez gene/locuslink:PAO-1|entrez gene/locuslink:PAO1|entrez gene/locuslink:PAOH|entrez gene/locuslink:PAOH1|entrez gene/locuslink:SMO	entrez gene/locuslink:7203|entrez gene/locuslink:CCT3|entrez gene/locuslink:RP11-443G18.6|entrez gene/locuslink:CCT-gamma|entrez gene/locuslink:CCTG|entrez gene/locuslink:PIG48|entrez gene/locuslink:TCP-1-gamma|entrez gene/locuslink:TRIC5	psi-mi:"MI:0004"(affinity chromatography technology)	"Huttlin EL (2017)"	pubmed:28514442	taxid:9606	taxid:9606	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(biogrid)	biogrid:2258943	score:0.899222802
biogrid:119994	biogrid:115827	-	-	entrez gene/locuslink:54498|entrez gene/locuslink:SMOX|entrez gene/locuslink:RP4-779E11.4|entrez gene/locuslink:C20orf16|entrez gene/locuslink:PAO|entrez gene/locuslink:PAO-1|entrez gene/locuslink:PAO1|entrez gene/locuslink:PAOH|entrez gene/locuslink:PAOH1|entrez gene/locuslink:SMO	entrez gene/locuslink:10576|entrez gene/locuslink:CCT2|entrez gene/locuslink:99D8.1|entrez gene/locuslink:CCT-beta|entrez gene/locuslink:CCTB|entrez gene/locuslink:HEL-S-100n|entrez gene/locuslink:PRO1633|entrez gene/locuslink:TCP-1-beta	psi-mi:"MI:0004"(affinity chromatography technology)	"Huttlin EL (2017)"	pubmed:28514442	taxid:9606	taxid:9606	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(biogrid)	biogrid:2261407	score:0.877376232
biogrid:119994	biogrid:106722	-	-	entrez gene/locuslink:54498|entrez gene/locuslink:SMOX|entrez gene/locuslink:RP4-779E11.4|entrez gene/locuslink:C20orf16|entrez gene/locuslink:PAO|entrez gene/locuslink:PAO-1|entrez gene/locuslink:PAO1|entrez gene/locuslink:PAOH|entrez gene/locuslink:PAOH1|entrez gene/locuslink:SMO	entrez gene/locuslink:220|entrez gene/locuslink:ALDH1A3|entrez gene/locuslink:RP11-66B24.1|entrez gene/locuslink:ALDH1A6|entrez gene/locuslink:ALDH6|entrez gene/locuslink:MCOP8|entrez gene/locuslink:RALDH3	psi-mi:"MI:0004"(affinity chromatography technology)	"Huttlin EL (2017)"	pubmed:28514442	taxid:9606	taxid:9606	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(biogrid)	biogrid:2232879	score:0.998775534
biogrid:119994	biogrid:114439	-	-	entrez gene/locuslink:54498|entrez gene/locuslink:SMOX|entrez gene/locuslink:RP4-779E11.4|entrez gene/locuslink:C20orf16|entrez gene/locuslink:PAO|entrez gene/locuslink:PAO-1|entrez gene/locuslink:PAO1|entrez gene/locuslink:PAOH|entrez gene/locuslink:PAOH1|entrez gene/locuslink:SMO	entrez gene/locuslink:8925|entrez gene/locuslink:HERC1|entrez gene/locuslink:p532|entrez gene/locuslink:p619	psi-mi:"MI:0004"(affinity chromatography technology)	"Huttlin EL (2017)"	pubmed:28514442	taxid:9606	taxid:9606	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(biogrid)	biogrid:2248720	score:0.965585258
biogrid:119994	biogrid:115932	-	-	entrez gene/locuslink:54498|entrez gene/locuslink:SMOX|entrez gene/locuslink:RP4-779E11.4|entrez gene/locuslink:C20orf16|entrez gene/locuslink:PAO|entrez gene/locuslink:PAO-1|entrez gene/locuslink:PAO1|entrez gene/locuslink:PAOH|entrez gene/locuslink:PAOH1|entrez gene/locuslink:SMO	entrez gene/locuslink:10693|entrez gene/locuslink:CCT6B|entrez gene/locuslink:CCT-zeta-2|entrez gene/locuslink:CCTZ-2|entrez gene/locuslink:Cctz2|entrez gene/locuslink:TCP-1-zeta-2|entrez gene/locuslink:TSA303	psi-mi:"MI:0004"(affinity chromatography technology)	"Huttlin EL (2017)"	pubmed:28514442	taxid:9606	taxid:9606	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0463"(biogrid)	biogrid:2241143	score:0.990112892
chebi:"CHEBI:440893"	uniprotkb:Q9HUN3	-	-	chembl:CHEMBL205726|unknown:"InChI=1S/C21H23ClN8O3/c22-15-1-3-16(4-2-15)24-20-26-19(23-9-10-29-11-13-33-14-12-29)27-21(28-20)25-17-5-7-18(8-6-17)30(31)32/h1-8H,9-14H2,(H3,23,24,25,26,27,28)"|unknown:NRHWFMIZVWHIKX-UHFFFAOYSA-N|unknown:"[O-][N+](=O)c1ccc(Nc2nc(NCCN3CCOCC3)nc(Nc4ccc(Cl)cc4)n2)cc1"|unknown:chembl205726	uniprotkb:dnaB|uniprotkb:Replicative DNA helicase|uniprotkb:Replicative DNA helicase DnaB|chembl:CHEMBL4511|unknown:replicative dna helicase	psi-mi:"MI:0401"(biochemical)	McKay et al (2006)	pubmed:16343901	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL866546	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:440464"	uniprotkb:Q9HUN3	-	-	chembl:CHEMBL382869|unknown:"InChI=1S/C23H18Br2N6O/c1-14(32)15-2-8-18(9-3-15)26-21-29-22(27-19-10-4-16(24)5-11-19)31-23(30-21)28-20-12-6-17(25)7-13-20/h2-13H,1H3,(H3,26,27,28,29,30,31)"|unknown:MAVHNXMRNOODOU-UHFFFAOYSA-N|unknown:"CC(=O)c1ccc(Nc2nc(Nc3ccc(Br)cc3)nc(Nc4ccc(Br)cc4)n2)cc1"|unknown:chembl382869	uniprotkb:dnaB|uniprotkb:Replicative DNA helicase|uniprotkb:Replicative DNA helicase DnaB|chembl:CHEMBL4511|unknown:replicative dna helicase	psi-mi:"MI:0401"(biochemical)	McKay et al (2006)	pubmed:16343901	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL866546	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:440882"	uniprotkb:Q9HUN3	-	-	chembl:CHEMBL204761|unknown:"InChI=1S/C23H25F4N7/c1-14(2)13-33-7-9-34(10-8-33)23-31-21(28-15-3-5-17(24)19(26)11-15)30-22(32-23)29-16-4-6-18(25)20(27)12-16/h3-6,11-12,14H,7-10,13H2,1-2H3,(H2,28,29,30,31,32)"|unknown:XODDPWIIYBOAAJ-UHFFFAOYSA-N|unknown:"CC(C)CN1CCN(CC1)c2nc(Nc3ccc(F)c(F)c3)nc(Nc4ccc(F)c(F)c4)n2"|unknown:chembl204761	uniprotkb:dnaB|uniprotkb:Replicative DNA helicase|uniprotkb:Replicative DNA helicase DnaB|chembl:CHEMBL4511|unknown:replicative dna helicase	psi-mi:"MI:0401"(biochemical)	McKay et al (2006)	pubmed:16343901	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL866546	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:440822"	uniprotkb:Q9HUN3	-	-	chembl:CHEMBL203057|unknown:"InChI=1S/C26H23F4N7/c27-20-8-6-18(14-22(20)29)31-24-33-25(32-19-7-9-21(28)23(30)15-19)35-26(34-24)37-12-10-36(11-13-37)16-17-4-2-1-3-5-17/h1-9,14-15H,10-13,16H2,(H2,31,32,33,34,35)"|unknown:HSOYFRJESMELNJ-UHFFFAOYSA-N|unknown:"Fc1ccc(Nc2nc(Nc3ccc(F)c(F)c3)nc(n2)N4CCN(Cc5ccccc5)CC4)cc1F"|unknown:chembl203057	uniprotkb:dnaB|uniprotkb:Replicative DNA helicase|uniprotkb:Replicative DNA helicase DnaB|chembl:CHEMBL4511|unknown:replicative dna helicase	psi-mi:"MI:0401"(biochemical)	McKay et al (2006)	pubmed:16343901	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL866546	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:440815"	uniprotkb:Q9HUN3	-	-	chembl:CHEMBL203999|unknown:"InChI=1S/C27H25F4N7O/c28-21-8-6-18(16-23(21)30)32-25-34-26(33-19-7-9-22(29)24(31)17-19)36-27(35-25)38-12-10-37(11-13-38)14-15-39-20-4-2-1-3-5-20/h1-9,16-17H,10-15H2,(H2,32,33,34,35,36)"|unknown:JHEASVVDMGDTRX-UHFFFAOYSA-N|unknown:"Fc1ccc(Nc2nc(Nc3ccc(F)c(F)c3)nc(n2)N4CCN(CCOc5ccccc5)CC4)cc1F"|unknown:chembl203999	uniprotkb:dnaB|uniprotkb:Replicative DNA helicase|uniprotkb:Replicative DNA helicase DnaB|chembl:CHEMBL4511|unknown:replicative dna helicase	psi-mi:"MI:0401"(biochemical)	McKay et al (2006)	pubmed:16343901	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL866546	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:671777"	uniprotkb:P26993	-	-	chembl:CHEMBL575329|unknown:"InChI=1S/C22H15FN4O4/c23-16-6-1-14(2-7-16)3-12-21(28)24-17-8-4-15(5-9-17)22-25-19-11-10-18(27(30)31)13-20(19)26(22)29/h1-13,29H,(H,24,28)/b12-3+"|unknown:ZFSBZAQKTZCUDZ-KGVSQERTSA-N|unknown:"On1c(nc2ccc(cc12)[N+](=O)[O-])c3ccc(NC(=O)C=Cc4ccc(F)cc4)cc3"|unknown:chembl575329	uniprotkb:exsA|uniprotkb:Exoenzyme S synthesis regulatory protein exsA|chembl:CHEMBL1075205|unknown:exoenzyme s synthesis regulatory protein exsa	psi-mi:"MI:0401"(biochemical)	Kim et al (2009)	pubmed:19708663	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1043190	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:671749"	uniprotkb:P26993	-	-	chembl:CHEMBL572948|unknown:"InChI=1S/C23H18N4O5/c1-32-19-10-2-15(3-11-19)4-13-22(28)24-17-7-5-16(6-8-17)23-25-20-12-9-18(27(30)31)14-21(20)26(23)29/h2-14,29H,1H3,(H,24,28)/b13-4+"|unknown:OJCQHQZIUGPFKL-YIXHJXPBSA-N|unknown:"COc1ccc(C=CC(=O)Nc2ccc(cc2)c3nc4ccc(cc4n3O)[N+](=O)[O-])cc1"|unknown:chembl572948	uniprotkb:exsA|uniprotkb:Exoenzyme S synthesis regulatory protein exsA|chembl:CHEMBL1075205|unknown:exoenzyme s synthesis regulatory protein exsa	psi-mi:"MI:0401"(biochemical)	Kim et al (2009)	pubmed:19708663	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1043190	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:671785"	uniprotkb:P26993	-	-	chembl:CHEMBL575963|unknown:"InChI=1S/C23H17FN4O4/c1-14-12-19-21(13-20(14)28(31)32)27(30)23(26-19)16-5-9-18(10-6-16)25-22(29)11-4-15-2-7-17(24)8-3-15/h2-13,30H,1H3,(H,25,29)/b11-4+"|unknown:PKJBWJRARCOLMO-NYYWCZLTSA-N|unknown:"Cc1cc2nc(c3ccc(NC(=O)C=Cc4ccc(F)cc4)cc3)n(O)c2cc1[N+](=O)[O-]"|unknown:chembl575963	uniprotkb:exsA|uniprotkb:Exoenzyme S synthesis regulatory protein exsA|chembl:CHEMBL1075205|unknown:exoenzyme s synthesis regulatory protein exsa	psi-mi:"MI:0401"(biochemical)	Kim et al (2009)	pubmed:19708663	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1043190	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:717500"	uniprotkb:P14756	-	-	chembl:CHEMBL1078192|unknown:"InChI=1S/C13H25N3O3S/c1-5-8(4)11(15-9(17)6-20)13(19)16-10(7(2)3)12(14)18/h7-8,10-11,20H,5-6H2,1-4H3,(H2,14,18)(H,15,17)(H,16,19)/t8-,10+,11+/m1/s1"|unknown:MYUHETNBYZKEGD-MIMYLULJSA-N|unknown:"CC[C@@H](C)[C@H](NC(=O)CS)C(=O)N[C@@H](C(C)C)C(=O)N"|unknown:chembl1078192	uniprotkb:lasB|uniprotkb:Pseudolysin|uniprotkb:Elastase|uniprotkb:Neutral metalloproteinase|chembl:CHEMBL1075146|unknown:pseudolysin	psi-mi:"MI:0401"(biochemical)	Cathcart et al (2009)	pubmed:19773163	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1107602	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:717501"	uniprotkb:P14756	-	-	chembl:CHEMBL1078278|unknown:"InChI=1S/C14H27N3O3S/c1-5-9(4)12(17-11(18)7-21)14(20)16-10(13(15)19)6-8(2)3/h8-10,12,21H,5-7H2,1-4H3,(H2,15,19)(H,16,20)(H,17,18)/t9-,10+,12+/m1/s1"|unknown:STOSWQQWXAYMDC-SCVCMEIPSA-N|unknown:"CC[C@@H](C)[C@H](NC(=O)CS)C(=O)N[C@@H](CC(C)C)C(=O)N"|unknown:chembl1078278	uniprotkb:lasB|uniprotkb:Pseudolysin|uniprotkb:Elastase|uniprotkb:Neutral metalloproteinase|chembl:CHEMBL1075146|unknown:pseudolysin	psi-mi:"MI:0401"(biochemical)	Cathcart et al (2009)	pubmed:19773163	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1107602	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:717717"	uniprotkb:P14756	-	-	chembl:CHEMBL1077960|unknown:"InChI=1S/C19H27N5O3S/c20-8-4-3-7-15(18(21)26)24-19(27)16(23-17(25)11-28)9-12-10-22-14-6-2-1-5-13(12)14/h1-2,5-6,10,15-16,22,28H,3-4,7-9,11,20H2,(H2,21,26)(H,23,25)(H,24,27)/t15-,16-/m0/s1"|unknown:YUIJDCHSZUDEQZ-HOTGVXAUSA-N|unknown:"NCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CS)C(=O)N"|unknown:chembl1077960	uniprotkb:lasB|uniprotkb:Pseudolysin|uniprotkb:Elastase|uniprotkb:Neutral metalloproteinase|chembl:CHEMBL1075146|unknown:pseudolysin	psi-mi:"MI:0401"(biochemical)	Cathcart et al (2009)	pubmed:19773163	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1107602	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:717795"	uniprotkb:P14756	-	-	chembl:CHEMBL1079155|unknown:"InChI=1S/C22H24N4O3S/c23-21(28)18(10-14-6-2-1-3-7-14)26-22(29)19(25-20(27)13-30)11-15-12-24-17-9-5-4-8-16(15)17/h1-9,12,18-19,24,30H,10-11,13H2,(H2,23,28)(H,25,27)(H,26,29)/t18-,19-/m0/s1"|unknown:QMLNJLBPABZPLC-OALUTQOASA-N|unknown:"NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CS"|unknown:chembl1079155	uniprotkb:lasB|uniprotkb:Pseudolysin|uniprotkb:Elastase|uniprotkb:Neutral metalloproteinase|chembl:CHEMBL1075146|unknown:pseudolysin	psi-mi:"MI:0401"(biochemical)	Cathcart et al (2009)	pubmed:19773163	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1107602	chembl:high(ChEMBL given confidence)
