#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P0ABK2	uniprotkb:P0ABJ9	intact:EBI-1213195|uniprotkb:P11027	intact:EBI-906928|uniprotkb:P11026|uniprotkb:P75754|uniprotkb:P76823	psi-mi:cydb_ecoli(display_long)|uniprotkb:cydB(gene name)|psi-mi:cydB(display_short)|uniprotkb:cyd-2(gene name synonym)|uniprotkb:b0734(locus name)|uniprotkb:JW0723(locus name)|uniprotkb:Cytochrome d ubiquinol oxidase subunit II(gene name synonym)|uniprotkb:Cytochrome bd-I oxidase subunit II(gene name synonym)	psi-mi:cyda_ecoli(display_long)|uniprotkb:cydA(gene name)|psi-mi:cydA(display_short)|uniprotkb:cyd-1(gene name synonym)|uniprotkb:b0733(locus name)|uniprotkb:Cytochrome d ubiquinol oxidase subunit I(gene name synonym)|uniprotkb:Cytochrome bd-I oxidase subunit I(gene name synonym)|uniprotkb:JW0722(locus name)	psi-mi:"MI:0400"(affinity technology)	Hoeser et al. (2014)	pubmed:24681096|imex:IM-22556	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-9258569|imex:IM-22556-3	intact-miscore:0.68
uniprotkb:P0ABM1	uniprotkb:P69490	intact:EBI-2123469|uniprotkb:P33929|uniprotkb:Q2MAP4	intact:EBI-1128007|uniprotkb:P33928|uniprotkb:Q2MAP6	psi-mi:ccmc_ecoli(display_long)|uniprotkb:ccmC(gene name)|psi-mi:ccmC(display_short)|uniprotkb:yejT(gene name synonym)|uniprotkb:yejU(gene name synonym)|uniprotkb:Cytochrome c-type biogenesis protein CcmC(gene name synonym)|uniprotkb:b2199(locus name)|uniprotkb:JW2187(locus name)	psi-mi:ccme_ecoli(display_long)|uniprotkb:ccmE(gene name)|psi-mi:ccmE(display_short)|uniprotkb:b2197(locus name)|uniprotkb:JW2185(locus name)|uniprotkb:yejS(gene name synonym)|uniprotkb:Cytochrome c maturation protein E(gene name synonym)|uniprotkb:Heme chaperone CcmE(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Ahuja et al. (2006)	pubmed:16364305|imex:IM-10787|mint:MINT-5218145	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7965869|mint:MINT-74878|imex:IM-10787-1	intact-miscore:0.83
uniprotkb:P16528	uniprotkb:P16528	intact:EBI-552904|uniprotkb:P76782|uniprotkb:Q2M6T6	intact:EBI-552904|uniprotkb:P76782|uniprotkb:Q2M6T6	psi-mi:iclr_ecoli(display_long)|uniprotkb:iclR(gene name)|psi-mi:iclR(display_short)|uniprotkb:b4018(locus name)|uniprotkb:JW3978(locus name)	psi-mi:iclr_ecoli(display_long)|uniprotkb:iclR(gene name)|psi-mi:iclR(display_short)|uniprotkb:b4018(locus name)|uniprotkb:JW3978(locus name)	psi-mi:"MI:0030"(cross-linking study)	Furuta et al. (2005)	pubmed:15811319|imex:IM-10928|mint:MINT-5217641	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7574705|mint:MINT-58406|imex:IM-10928-1	intact-miscore:0.54
uniprotkb:P16528	uniprotkb:P16528	intact:EBI-552904|uniprotkb:P76782|uniprotkb:Q2M6T6	intact:EBI-552904|uniprotkb:P76782|uniprotkb:Q2M6T6	psi-mi:iclr_ecoli(display_long)|uniprotkb:iclR(gene name)|psi-mi:iclR(display_short)|uniprotkb:b4018(locus name)|uniprotkb:JW3978(locus name)	psi-mi:iclr_ecoli(display_long)|uniprotkb:iclR(gene name)|psi-mi:iclR(display_short)|uniprotkb:b4018(locus name)|uniprotkb:JW3978(locus name)	psi-mi:"MI:0051"(fluorescence technology)	Furuta et al. (2005)	pubmed:15811319|imex:IM-10928|mint:MINT-5217641	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7574735|mint:MINT-58405|imex:IM-10928-2	intact-miscore:0.54
uniprotkb:P16525	uniprotkb:P0ACB0	intact:EBI-1124579|uniprotkb:Q59400	intact:EBI-548978|uniprotkb:P03005|uniprotkb:Q2M6Q2	psi-mi:tus_ecoli(display_long)|uniprotkb:tus(gene name)|psi-mi:tus(display_short)|uniprotkb:tau(gene name synonym)|uniprotkb:b1610(locus name)|uniprotkb:JW1602(locus name)	psi-mi:dnab_ecoli(display_long)|uniprotkb:dnaB(gene name)|psi-mi:dnaB(display_short)|uniprotkb:groP(gene name synonym)|uniprotkb:grpA(gene name synonym)|uniprotkb:b4052(locus name)|uniprotkb:JW4012(locus name)	psi-mi:"MI:0411"(enzyme linked immunosorbent assay)	Mulugu et al. (2001)	pubmed:11493686|mint:MINT-5214363	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7917157|mint:MINT-16991	intact-miscore:0.60
uniprotkb:P16525	uniprotkb:P0ACB0	intact:EBI-1124579|uniprotkb:Q59400	intact:EBI-548978|uniprotkb:P03005|uniprotkb:Q2M6Q2	psi-mi:tus_ecoli(display_long)|uniprotkb:tus(gene name)|psi-mi:tus(display_short)|uniprotkb:tau(gene name synonym)|uniprotkb:b1610(locus name)|uniprotkb:JW1602(locus name)	psi-mi:dnab_ecoli(display_long)|uniprotkb:dnaB(gene name)|psi-mi:dnaB(display_short)|uniprotkb:groP(gene name synonym)|uniprotkb:grpA(gene name synonym)|uniprotkb:b4052(locus name)|uniprotkb:JW4012(locus name)	psi-mi:"MI:0096"(pull down)	Mulugu et al. (2001)	pubmed:11493686|mint:MINT-5214363	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7917217|mint:MINT-16990	intact-miscore:0.60
uniprotkb:P0ACB0	uniprotkb:P16525	intact:EBI-548978|uniprotkb:P03005|uniprotkb:Q2M6Q2	intact:EBI-1124579|uniprotkb:Q59400	psi-mi:dnab_ecoli(display_long)|uniprotkb:dnaB(gene name)|psi-mi:dnaB(display_short)|uniprotkb:groP(gene name synonym)|uniprotkb:grpA(gene name synonym)|uniprotkb:b4052(locus name)|uniprotkb:JW4012(locus name)	psi-mi:tus_ecoli(display_long)|uniprotkb:tus(gene name)|psi-mi:tus(display_short)|uniprotkb:tau(gene name synonym)|uniprotkb:b1610(locus name)|uniprotkb:JW1602(locus name)	psi-mi:"MI:0018"(two hybrid)	Mulugu et al. (2001)	pubmed:11493686|mint:MINT-5214363	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7917253|mint:MINT-16989	intact-miscore:0.60
uniprotkb:P33012	uniprotkb:P0AES4	intact:EBI-8073237|intact:MINT-226165|psi-mi:MINT-5277993	intact:EBI-547129|uniprotkb:P09097	psi-mi:sbmc_ecoli(display_long)|uniprotkb:sbmC(gene name)|psi-mi:sbmC(display_short)|uniprotkb:gyrI(gene name synonym)|uniprotkb:yeeB(gene name synonym)|uniprotkb:JW1991(locus name)|uniprotkb:b2009(locus name)	psi-mi:gyra_ecoli(display_long)|uniprotkb:hisW(gene name synonym)|uniprotkb:nalA(gene name synonym)|uniprotkb:parD(gene name synonym)|uniprotkb:b2231(locus name)|uniprotkb:gyrA(gene name)|psi-mi:gyrA(display_short)|uniprotkb:JW2225(locus name)	psi-mi:"MI:0019"(coimmunoprecipitation)	Nakanishi et al. (2002)	pubmed:11777918|mint:MINT-5214992	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8073234|mint:MINT-14309	intact-miscore:0.40
uniprotkb:P10408	uniprotkb:P10408	intact:EBI-543213|uniprotkb:P75642	intact:EBI-543213|uniprotkb:P75642	psi-mi:seca_ecoli(display_long)|uniprotkb:secA(gene name)|psi-mi:secA(display_short)|uniprotkb:azi(gene name synonym)|uniprotkb:pea(gene name synonym)|uniprotkb:prlD(gene name synonym)|uniprotkb:b0098(locus name)|uniprotkb:JW0096(locus name)	psi-mi:seca_ecoli(display_long)|uniprotkb:secA(gene name)|psi-mi:secA(display_short)|uniprotkb:azi(gene name synonym)|uniprotkb:pea(gene name synonym)|uniprotkb:prlD(gene name synonym)|uniprotkb:b0098(locus name)|uniprotkb:JW0096(locus name)	psi-mi:"MI:0428"(imaging technique)	Karamanou et al. (2005)	pubmed:15710424|imex:IM-11037|mint:MINT-5217540	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7486963|mint:MINT-56553|imex:IM-11037-1	intact-miscore:0.78
uniprotkb:P0ABH9	uniprotkb:P0A8Q6	intact:EBI-546140|uniprotkb:P15716|uniprotkb:P77686	intact:EBI-561456|uniprotkb:P75832	psi-mi:clpa_ecoli(display_long)|uniprotkb:clpA(gene name)|psi-mi:clpA(display_short)|uniprotkb:lopD(gene name synonym)|uniprotkb:b0882(locus name)|uniprotkb:JW0866(locus name)	psi-mi:clps_ecoli(display_long)|uniprotkb:yljA(gene name synonym)|uniprotkb:clpS(gene name)|psi-mi:clpS(display_short)|uniprotkb:b0881(locus name)|uniprotkb:JW0865(locus name)	psi-mi:"MI:0114"(x-ray crystallography)	Guo et al. (2002)	pubmed:12235156|mint:MINT-5215750	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-1034216|rcsb pdb:1MBV	intact-miscore:0.94
uniprotkb:P0A8Q6	uniprotkb:P0ABH9	intact:EBI-561456|uniprotkb:P75832	intact:EBI-546140|uniprotkb:P15716|uniprotkb:P77686	psi-mi:clps_ecoli(display_long)|uniprotkb:yljA(gene name synonym)|uniprotkb:clpS(gene name)|psi-mi:clpS(display_short)|uniprotkb:b0881(locus name)|uniprotkb:JW0865(locus name)	psi-mi:clpa_ecoli(display_long)|uniprotkb:clpA(gene name)|psi-mi:clpA(display_short)|uniprotkb:lopD(gene name synonym)|uniprotkb:b0882(locus name)|uniprotkb:JW0866(locus name)	psi-mi:"MI:0114"(x-ray crystallography)	Guo et al. (2002)	pubmed:12235156|mint:MINT-5215750	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-1034227|rcsb pdb:1MBX	intact-miscore:0.94
uniprotkb:P0A6F9	uniprotkb:P0A6F5	intact:EBI-369169|uniprotkb:P05380|uniprotkb:Q2M6G2	intact:EBI-543750|uniprotkb:P06139|uniprotkb:Q2M6G1	psi-mi:ch10_ecoli(display_long)|uniprotkb:groS(gene name)|psi-mi:groS(display_short)|uniprotkb:groES(gene name synonym)|uniprotkb:mopB(gene name synonym)|uniprotkb:b4142(locus name)|uniprotkb:JW4102(locus name)|uniprotkb:Protein Cpn10(gene name synonym)|uniprotkb:GroES protein(gene name synonym)	psi-mi:ch60_ecoli(display_long)|uniprotkb:groL(gene name)|psi-mi:groL(display_short)|uniprotkb:groEL(gene name synonym)|uniprotkb:mopA(gene name synonym)|uniprotkb:b4143(locus name)|uniprotkb:JW4103(locus name)|uniprotkb:Protein Cpn60(gene name synonym)|uniprotkb:GroEL protein(gene name synonym)	psi-mi:"MI:0040"(electron microscopy)	Yokokawa et al. (2006)	pubmed:16977315|imex:IM-11472|mint:MINT-5219095	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-6975044|mint:MINT-3378297|imex:IM-11472-1	intact-miscore:0.98
uniprotkb:P77335	uniprotkb:P77335	intact:EBI-8516553|uniprotkb:Q47276|intact:MINT-2737936|uniprotkb:Q9R3G4|uniprotkb:Q8VU70	intact:EBI-8516553|uniprotkb:Q47276|intact:MINT-2737936|uniprotkb:Q9R3G4|uniprotkb:Q8VU70	psi-mi:hlye_ecoli(display_long)|uniprotkb:hlyE(gene name)|psi-mi:hlyE(display_short)|uniprotkb:clyA(gene name synonym)|uniprotkb:hpr(gene name synonym)|uniprotkb:sheA(gene name synonym)|uniprotkb:Cytotoxin ClyA(gene name synonym)|uniprotkb:Hemolysis-inducing protein(gene name synonym)|uniprotkb:Latent pore-forming 34 kDa hemolysin(gene name synonym)|uniprotkb:Silent hemolysin SheA(gene name synonym)|uniprotkb:ycgD(gene name synonym)|uniprotkb:JW5181(locus name)|uniprotkb:b1182(locus name)	psi-mi:hlye_ecoli(display_long)|uniprotkb:hlyE(gene name)|psi-mi:hlyE(display_short)|uniprotkb:clyA(gene name synonym)|uniprotkb:hpr(gene name synonym)|uniprotkb:sheA(gene name synonym)|uniprotkb:Cytotoxin ClyA(gene name synonym)|uniprotkb:Hemolysis-inducing protein(gene name synonym)|uniprotkb:Latent pore-forming 34 kDa hemolysin(gene name synonym)|uniprotkb:Silent hemolysin SheA(gene name synonym)|uniprotkb:ycgD(gene name synonym)|uniprotkb:JW5181(locus name)|uniprotkb:b1182(locus name)	psi-mi:"MI:0030"(cross-linking study)	Eifler et al. (2006)	mint:MINT-5218621|pubmed:16688219|imex:IM-10903	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8516605|mint:MINT-2737982|imex:IM-10903-1	intact-miscore:0.75
uniprotkb:P77335	uniprotkb:P77335	intact:EBI-8516553|uniprotkb:Q47276|intact:MINT-2737936|uniprotkb:Q9R3G4|uniprotkb:Q8VU70	intact:EBI-8516553|uniprotkb:Q47276|intact:MINT-2737936|uniprotkb:Q9R3G4|uniprotkb:Q8VU70	psi-mi:hlye_ecoli(display_long)|uniprotkb:hlyE(gene name)|psi-mi:hlyE(display_short)|uniprotkb:clyA(gene name synonym)|uniprotkb:hpr(gene name synonym)|uniprotkb:sheA(gene name synonym)|uniprotkb:Cytotoxin ClyA(gene name synonym)|uniprotkb:Hemolysis-inducing protein(gene name synonym)|uniprotkb:Latent pore-forming 34 kDa hemolysin(gene name synonym)|uniprotkb:Silent hemolysin SheA(gene name synonym)|uniprotkb:ycgD(gene name synonym)|uniprotkb:JW5181(locus name)|uniprotkb:b1182(locus name)	psi-mi:hlye_ecoli(display_long)|uniprotkb:hlyE(gene name)|psi-mi:hlyE(display_short)|uniprotkb:clyA(gene name synonym)|uniprotkb:hpr(gene name synonym)|uniprotkb:sheA(gene name synonym)|uniprotkb:Cytotoxin ClyA(gene name synonym)|uniprotkb:Hemolysis-inducing protein(gene name synonym)|uniprotkb:Latent pore-forming 34 kDa hemolysin(gene name synonym)|uniprotkb:Silent hemolysin SheA(gene name synonym)|uniprotkb:ycgD(gene name synonym)|uniprotkb:JW5181(locus name)|uniprotkb:b1182(locus name)	psi-mi:"MI:0071"(molecular sieving)	Eifler et al. (2006)	mint:MINT-5218621|pubmed:16688219|imex:IM-10903	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8516684|mint:MINT-2737960|imex:IM-10903-3	intact-miscore:0.75
uniprotkb:P77335	uniprotkb:P77335	intact:EBI-8516553|uniprotkb:Q47276|intact:MINT-2737936|uniprotkb:Q9R3G4|uniprotkb:Q8VU70	intact:EBI-8516553|uniprotkb:Q47276|intact:MINT-2737936|uniprotkb:Q9R3G4|uniprotkb:Q8VU70	psi-mi:hlye_ecoli(display_long)|uniprotkb:hlyE(gene name)|psi-mi:hlyE(display_short)|uniprotkb:clyA(gene name synonym)|uniprotkb:hpr(gene name synonym)|uniprotkb:sheA(gene name synonym)|uniprotkb:Cytotoxin ClyA(gene name synonym)|uniprotkb:Hemolysis-inducing protein(gene name synonym)|uniprotkb:Latent pore-forming 34 kDa hemolysin(gene name synonym)|uniprotkb:Silent hemolysin SheA(gene name synonym)|uniprotkb:ycgD(gene name synonym)|uniprotkb:JW5181(locus name)|uniprotkb:b1182(locus name)	psi-mi:hlye_ecoli(display_long)|uniprotkb:hlyE(gene name)|psi-mi:hlyE(display_short)|uniprotkb:clyA(gene name synonym)|uniprotkb:hpr(gene name synonym)|uniprotkb:sheA(gene name synonym)|uniprotkb:Cytotoxin ClyA(gene name synonym)|uniprotkb:Hemolysis-inducing protein(gene name synonym)|uniprotkb:Latent pore-forming 34 kDa hemolysin(gene name synonym)|uniprotkb:Silent hemolysin SheA(gene name synonym)|uniprotkb:ycgD(gene name synonym)|uniprotkb:JW5181(locus name)|uniprotkb:b1182(locus name)	psi-mi:"MI:0040"(electron microscopy)	Eifler et al. (2006)	mint:MINT-5218621|pubmed:16688219|imex:IM-10903	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8516658|mint:MINT-2738000|imex:IM-10903-2	intact-miscore:0.75
uniprotkb:P77335	uniprotkb:P77335	intact:EBI-8516553|uniprotkb:Q47276|intact:MINT-2737936|uniprotkb:Q9R3G4|uniprotkb:Q8VU70	intact:EBI-8516553|uniprotkb:Q47276|intact:MINT-2737936|uniprotkb:Q9R3G4|uniprotkb:Q8VU70	psi-mi:hlye_ecoli(display_long)|uniprotkb:hlyE(gene name)|psi-mi:hlyE(display_short)|uniprotkb:clyA(gene name synonym)|uniprotkb:hpr(gene name synonym)|uniprotkb:sheA(gene name synonym)|uniprotkb:Cytotoxin ClyA(gene name synonym)|uniprotkb:Hemolysis-inducing protein(gene name synonym)|uniprotkb:Latent pore-forming 34 kDa hemolysin(gene name synonym)|uniprotkb:Silent hemolysin SheA(gene name synonym)|uniprotkb:ycgD(gene name synonym)|uniprotkb:JW5181(locus name)|uniprotkb:b1182(locus name)	psi-mi:hlye_ecoli(display_long)|uniprotkb:hlyE(gene name)|psi-mi:hlyE(display_short)|uniprotkb:clyA(gene name synonym)|uniprotkb:hpr(gene name synonym)|uniprotkb:sheA(gene name synonym)|uniprotkb:Cytotoxin ClyA(gene name synonym)|uniprotkb:Hemolysis-inducing protein(gene name synonym)|uniprotkb:Latent pore-forming 34 kDa hemolysin(gene name synonym)|uniprotkb:Silent hemolysin SheA(gene name synonym)|uniprotkb:ycgD(gene name synonym)|uniprotkb:JW5181(locus name)|uniprotkb:b1182(locus name)	psi-mi:"MI:0016"(circular dichroism)	Eifler et al. (2006)	mint:MINT-5218621|pubmed:16688219|imex:IM-10903	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8516708|mint:MINT-2738018|imex:IM-10903-4	intact-miscore:0.75
uniprotkb:P00370	uniprotkb:P00370	intact:EBI-1115290|uniprotkb:P78173	intact:EBI-1115290|uniprotkb:P78173	psi-mi:dhe4_ecoli(display_long)|uniprotkb:gdhA(gene name)|psi-mi:gdhA(display_short)|uniprotkb:b1761(locus name)|uniprotkb:JW1750(locus name)	psi-mi:dhe4_ecoli(display_long)|uniprotkb:gdhA(gene name)|psi-mi:gdhA(display_short)|uniprotkb:b1761(locus name)|uniprotkb:JW1750(locus name)	psi-mi:"MI:0114"(x-ray crystallography)	- (2013)	pubmed:23879525|imex:IM-20955	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-6896131|pdbe:4bht|imex:IM-20955-1	intact-miscore:0.44
uniprotkb:P69346	uniprotkb:P69348	intact:EBI-8755628|uniprotkb:P46147|uniprotkb:P76371	intact:EBI-8755644|uniprotkb:P56605|uniprotkb:Q2EES4|uniprotkb:Q2MAY7	psi-mi:yefm_ecoli(display_long)|uniprotkb:yefM(gene name)|psi-mi:yefM(display_short)|uniprotkb:b2017(locus name)|uniprotkb:JW5835(locus name)	psi-mi:yoeb_ecoli(display_long)|uniprotkb:yoeB(gene name)|psi-mi:yoeB(display_short)|uniprotkb:Putative endoribonuclease YoeB(gene name synonym)|uniprotkb:Putative mRNA interferase Yoeb(gene name synonym)|uniprotkb:b4539(locus name)|uniprotkb:JW5331(locus name)	psi-mi:"MI:0018"(two hybrid)	Połom et al. (2013)	imex:IM-21405|pubmed:24028219	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8755626|imex:IM-21405-1	intact-miscore:0.55
uniprotkb:P10443	uniprotkb:P0A988	intact:EBI-549111	intact:EBI-542385|uniprotkb:P00583|uniprotkb:Q2M813	psi-mi:dpo3a_ecoli(display_long)|uniprotkb:dnaE(gene name)|psi-mi:dnaE(display_short)|uniprotkb:polC(gene name synonym)|uniprotkb:b0184(locus name)|uniprotkb:JW0179(locus name)	psi-mi:dpo3b_ecoli(display_long)|uniprotkb:dnaN(gene name)|psi-mi:dnaN(display_short)|uniprotkb:Beta-clamp processivity factor(gene name synonym)|uniprotkb:DNA polymerase III beta sliding clamp subunit(gene name synonym)|uniprotkb:JW3678(locus name)|uniprotkb:b3701(locus name)	psi-mi:"MI:0071"(molecular sieving)	Toste et al. (2013)	mint:MINT-8433832|pubmed:23549287|imex:IM-20945	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8508680|mint:MINT-8433923|imex:IM-20945-5	intact-miscore:0.89
uniprotkb:P10443	uniprotkb:P0A988	intact:EBI-549111	intact:EBI-542385|uniprotkb:P00583|uniprotkb:Q2M813	psi-mi:dpo3a_ecoli(display_long)|uniprotkb:dnaE(gene name)|psi-mi:dnaE(display_short)|uniprotkb:polC(gene name synonym)|uniprotkb:b0184(locus name)|uniprotkb:JW0179(locus name)	psi-mi:dpo3b_ecoli(display_long)|uniprotkb:dnaN(gene name)|psi-mi:dnaN(display_short)|uniprotkb:Beta-clamp processivity factor(gene name synonym)|uniprotkb:DNA polymerase III beta sliding clamp subunit(gene name synonym)|uniprotkb:JW3678(locus name)|uniprotkb:b3701(locus name)	psi-mi:"MI:0071"(molecular sieving)	Toste et al. (2013)	mint:MINT-8433832|pubmed:23549287|imex:IM-20945	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8508652|mint:MINT-8433901|imex:IM-20945-4	intact-miscore:0.89
uniprotkb:P10443	uniprotkb:P03007	intact:EBI-549111	intact:EBI-549131	psi-mi:dpo3a_ecoli(display_long)|uniprotkb:dnaE(gene name)|psi-mi:dnaE(display_short)|uniprotkb:polC(gene name synonym)|uniprotkb:b0184(locus name)|uniprotkb:JW0179(locus name)	psi-mi:dpo3e_ecoli(display_long)|uniprotkb:dnaQ(gene name)|psi-mi:dnaQ(display_short)|uniprotkb:mutD(gene name synonym)|uniprotkb:b0215(locus name)|uniprotkb:JW0205(locus name)	psi-mi:"MI:0071"(molecular sieving)	Toste et al. (2013)	mint:MINT-8433832|pubmed:23549287|imex:IM-20945	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8508652|mint:MINT-8433901|imex:IM-20945-4	intact-miscore:0.95
uniprotkb:P0A988	uniprotkb:P10443	intact:EBI-542385|uniprotkb:P00583|uniprotkb:Q2M813	intact:EBI-549111	psi-mi:dpo3b_ecoli(display_long)|uniprotkb:dnaN(gene name)|psi-mi:dnaN(display_short)|uniprotkb:Beta-clamp processivity factor(gene name synonym)|uniprotkb:DNA polymerase III beta sliding clamp subunit(gene name synonym)|uniprotkb:JW3678(locus name)|uniprotkb:b3701(locus name)	psi-mi:dpo3a_ecoli(display_long)|uniprotkb:dnaE(gene name)|psi-mi:dnaE(display_short)|uniprotkb:polC(gene name synonym)|uniprotkb:b0184(locus name)|uniprotkb:JW0179(locus name)	psi-mi:"MI:0071"(molecular sieving)	Toste et al. (2013)	mint:MINT-8433832|pubmed:23549287|imex:IM-20945	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8508730|mint:MINT-8433974|imex:IM-20945-7	intact-miscore:0.89
